reference_area,ref_area,Adjustment,time,cpi
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1994-01-01,35.58783
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1994-04-01,36.13434
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1994-07-01,37.21246
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1994-10-01,38.70294
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1995-01-01,39.65096
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1995-04-01,40.06849
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1995-07-01,40.83395
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1995-10-01,41.61333
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1996-01-01,42.12827
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1996-04-01,42.51796
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1996-07-01,43.04683
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1996-10-01,43.84013
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1997-01-01,44.66126
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1997-04-01,45.20404
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1997-07-01,45.66332
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1997-10-01,46.54012
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1998-01-01,47.94579
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1998-04-01,48.51641
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1998-07-01,48.46074
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1998-10-01,49.28187
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1999-01-01,51.24424
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1999-04-01,51.89836
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1999-07-01,55.37774
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,1999-10-01,56.21278
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2000-01-01,59.20505
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2000-04-01,60.09577
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2000-07-01,60.2767
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2000-10-01,61.0004
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2001-01-01,63.43597
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2001-04-01,64.74422
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2001-07-01,64.95297
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2001-10-01,65.07823
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2002-01-01,66.19424
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2002-04-01,66.5613
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2002-07-01,66.5613
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2002-10-01,66.96915
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2003-01-01,71.2312
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2003-04-01,71.84298
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2003-07-01,72.63829
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2003-10-01,73.35203
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2004-01-01,77.16544
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2004-04-01,77.69564
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2004-07-01,78.04231
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2004-10-01,77.98114
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2005-01-01,79.30666
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2005-04-01,79.65333
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2005-07-01,79.67372
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2005-10-01,80.67295
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2006-01-01,82.7326
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2006-04-01,83.34438
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2006-07-01,83.58909
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2006-10-01,83.95615
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2007-01-01,85.05736
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2007-04-01,85.42442
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2007-07-01,85.64874
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2007-10-01,86.68876
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2008-01-01,88.48331
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2008-04-01,89.25822
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2008-07-01,89.99236
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2008-10-01,90.84884
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2009-01-01,91.07316
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2009-04-01,90.9712
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2009-07-01,91.07316
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2009-10-01,91.25669
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2010-01-01,91.56258
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2010-04-01,91.99082
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2010-07-01,92.052
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2010-10-01,92.25593
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2011-01-01,94.601070000000007
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2011-04-01,95.55952
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2011-07-01,95.70227
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2011-10-01,96.41601
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2012-01-01,98.21056
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2012-04-01,98.9039
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2012-07-01,99.18939
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2012-10-01,99.76039
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2013-01-01,100.3518
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2013-04-01,100.5149
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2013-07-01,100.4741
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2013-10-01,100.2702
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2014-01-01,100.2702
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2014-04-01,100.4537
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2014-07-01,100.3518
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2014-10-01,100.2294
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2015-01-01,99.86235
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2015-04-01,100.3518
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2015-07-01,100.0459
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2015-10-01,99.74
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2016-01-01,99.33215
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2016-04-01,99.65842
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2016-07-01,99.29136
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2016-10-01,99.63803
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2017-01-01,100.2498
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2017-04-01,100.6169
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2017-07-01,100.8208
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2017-10-01,101.453
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2018-01-01,102.595
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2018-04-01,103.431
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2018-07-01,103.5738
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2018-10-01,103.6758
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2019-01-01,105.0421
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2019-04-01,106.0413
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2019-07-01,106.5307
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2019-10-01,106.6735
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2020-01-01,107.9378
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2020-04-01,108.1009
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2020-07-01,108.1621
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2020-10-01,108.3049
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2021-01-01,108.9982
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2021-04-01,110.5073
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2021-07-01,112.363
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2021-10-01,114.2595
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2022-01-01,119.1048
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2022-04-01,124.3334
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2022-07-01,128.0449
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2022-10-01,131.634
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2023-01-01,137.0992
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2023-04-01,139.4851
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2023-07-01,139.4443
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2023-10-01,140.0765
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2024-01-01,141.504
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2024-04-01,142.4216
Slovak Republic,SVK,Neither seasonally adjusted nor calendar adjusted,2024-07-01,143.1761
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1980-01-01,3.574548e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1980-04-01,3.864228e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1980-07-01,4.07739e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1980-10-01,4.487315e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1981-01-01,5.260707e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1981-04-01,5.615975e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1981-07-01,5.760816e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1981-10-01,6.187138e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1982-01-01,6.687246e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1982-04-01,7.239279e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1982-07-01,7.698396e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1982-10-01,8.072794e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1983-01-01,8.71501e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1983-04-01,9.77535e-4
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1983-07-01,0.001070451
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1983-10-01,0.001244533
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1984-01-01,0.001358492
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1984-04-01,0.001473818
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1984-07-01,0.001663477
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1984-10-01,0.001903146
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1985-01-01,0.002333021
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1985-04-01,0.002645931
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1985-07-01,0.002926866
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1985-10-01,0.003574275
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1986-01-01,0.004269234
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1986-04-01,0.005164238
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1986-07-01,0.005952388
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1986-10-01,0.007102091
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1987-01-01,0.0085649779999999991
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1987-04-01,0.0105359
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1987-07-01,0.01388253
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1987-10-01,0.019205
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1988-01-01,0.02296866
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1988-04-01,0.02901697
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1988-07-01,0.04088458
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1988-10-01,0.06304459
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1989-01-01,0.09796693
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1989-04-01,0.1878753
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1989-07-01,0.4398377
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1989-10-01,1.428195
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1990-01-01,3.124749
Slovenia,SVN,Neither seasonally adjusted nor calendar adjusted,1990-04-01,3.422848
