reference_area,ref_area,time,chain_linked_valume_index,deflator_index
France,FRA,1970-04-01,37.508281128,14.931620856
France,FRA,1970-07-01,38.024859657,15.128431222
France,FRA,1970-10-01,38.621920703,15.238323232
France,FRA,1971-01-01,38.671775152,15.748792765
France,FRA,1971-04-01,39.376369784,15.79116001
France,FRA,1971-07-01,40.018441424,16.0564735
France,FRA,1971-10-01,40.361311853,16.235883069
France,FRA,1972-01-01,40.88996276,16.568925651
France,FRA,1972-04-01,41.047052711,16.901145018
France,FRA,1972-07-01,41.411534186,17.340612005
France,FRA,1972-10-01,42.099063544,17.500067821
France,FRA,1973-01-01,42.937795706,17.798796787
France,FRA,1973-04-01,43.401687994,18.221211826
France,FRA,1973-07-01,43.774441284,18.828900708
France,FRA,1973-10-01,44.334018343,19.546588596
France,FRA,1974-01-01,44.759308832,19.971685999
France,FRA,1974-04-01,44.983393026,20.631211895
France,FRA,1974-07-01,45.407789265,21.274882311
France,FRA,1974-10-01,44.722048407,22.257003125
France,FRA,1975-01-01,44.520842113,22.936360332
France,FRA,1975-04-01,44.633368596,23.385781236
France,FRA,1975-07-01,44.806256967,23.963278122
France,FRA,1975-10-01,45.411291745,24.496545244
France,FRA,1976-01-01,46.077806223,25.096715051
France,FRA,1976-04-01,46.627173926,25.957650132
France,FRA,1976-07-01,46.84768112,26.812941972
France,FRA,1976-10-01,47.431328414,27.30193688
France,FRA,1977-01-01,47.955657111,27.695188025
France,FRA,1977-04-01,48.164166448,28.383660692
France,FRA,1977-07-01,48.384971726,29.061457283
France,FRA,1977-10-01,48.495411625,29.746459495
France,FRA,1978-01-01,49.132688573,30.217830737
France,FRA,1978-04-01,49.68607737,31.119440697
France,FRA,1978-07-01,50.043242139,32.083180662
France,FRA,1978-10-01,50.603925819,32.712125072
France,FRA,1979-01-01,50.855844509,33.717697203
France,FRA,1979-04-01,51.44201611,34.184203059
France,FRA,1979-07-01,51.7115935,35.26109115
France,FRA,1979-10-01,51.815950196,36.276762162
France,FRA,1980-01-01,52.450107812,37.305733973
France,FRA,1980-04-01,52.027623243,38.554942829
France,FRA,1980-07-01,52.10628808,39.580437926
France,FRA,1980-10-01,52.024928892,40.429638354
France,FRA,1981-01-01,52.21832536,41.548206702
France,FRA,1981-04-01,52.613150192,42.619012821
France,FRA,1981-07-01,52.96648542,43.948076835
France,FRA,1981-10-01,53.285834301,45.573533894
France,FRA,1982-01-01,53.688878612,47.072232116
France,FRA,1982-04-01,54.069327885,48.312071553
France,FRA,1982-07-01,54.037882414,49.24772404
France,FRA,1982-10-01,54.361443351,50.007717508
France,FRA,1983-01-01,54.570409078,51.376248918
France,FRA,1983-04-01,54.600251581,52.772562524
France,FRA,1983-07-01,54.687903273,54.173684989
France,FRA,1983-10-01,55.028244223,55.016249175
France,FRA,1984-01-01,55.273259694,56.049606163
France,FRA,1984-04-01,55.536368248,56.791314302
France,FRA,1984-07-01,55.895382077,57.507293296
France,FRA,1984-10-01,55.843882445,58.084409569
France,FRA,1985-01-01,55.98386936,59.02950419
France,FRA,1985-04-01,56.449514714,59.898033797
France,FRA,1985-07-01,56.772495854,60.598117672
France,FRA,1985-10-01,57.059222616,61.41055464
France,FRA,1986-01-01,57.235463909,62.462046009
France,FRA,1986-04-01,57.863486581,62.985644185
France,FRA,1986-07-01,58.177549076,63.798632266
France,FRA,1986-10-01,58.250211306,64.35729773
France,FRA,1987-01-01,58.298180997,64.444659689
France,FRA,1987-04-01,59.166052124,64.661448472
France,FRA,1987-07-01,59.564014683,65.196541397
France,FRA,1987-10-01,60.442458582,65.559288271
France,FRA,1988-01-01,61.218568278,66.113832319
France,FRA,1988-04-01,61.754317933,66.583263641
France,FRA,1988-07-01,62.535816332,67.338499937
France,FRA,1988-10-01,63.051682354,68.100826398
France,FRA,1989-01-01,63.871890742,68.60256711
France,FRA,1989-04-01,64.584478539,68.852536257
France,FRA,1989-07-01,65.31217517,69.351870938
France,FRA,1989-10-01,66.18806114,69.849098794
France,FRA,1990-01-01,66.328167426,70.494378189
France,FRA,1990-04-01,66.68452101,71.053581771
France,FRA,1990-07-01,67.117834144,71.012555659
France,FRA,1990-10-01,67.085604241,71.531469431
France,FRA,1991-01-01,67.262118379,71.896000176
France,FRA,1991-04-01,67.510510316,72.634825262
France,FRA,1991-07-01,67.784191642,73.052267245
France,FRA,1991-10-01,68.111299574,73.428679396
France,FRA,1992-01-01,68.598448582,74.003056817
France,FRA,1992-04-01,68.675476344,74.054831215
France,FRA,1992-07-01,68.596504556,74.397767842
France,FRA,1992-10-01,68.609515887,74.467797077
France,FRA,1993-01-01,68.238837902,75.206778213
France,FRA,1993-04-01,68.242077945,75.353432267
France,FRA,1993-07-01,68.325671058,75.423541652
France,FRA,1993-10-01,68.505442292,75.648856189
France,FRA,1994-01-01,68.970405531,75.77657692
France,FRA,1994-04-01,69.66247874,76.059345687
France,FRA,1994-07-01,70.291695113,76.166892327
France,FRA,1994-10-01,70.954300982,76.423144284
France,FRA,1995-01-01,71.289594286,76.564595379
France,FRA,1995-04-01,71.75703019,76.801772608
France,FRA,1995-07-01,71.869169788,77.079451503
France,FRA,1995-10-01,71.840776778,77.480271264
France,FRA,1996-01-01,72.340169739,77.806607336
France,FRA,1996-04-01,72.479662121,77.995952042
France,FRA,1996-07-01,72.759448371,78.050022315
France,FRA,1996-10-01,73.039319884,78.117170194
France,FRA,1997-01-01,73.351114349,78.338092946
France,FRA,1997-04-01,74.121016804,78.598162288
France,FRA,1997-07-01,74.858041348,78.749937916
France,FRA,1997-10-01,75.597794349,79.031418093
France,FRA,1998-01-01,76.322387359,79.286913579
France,FRA,1998-04-01,76.868914421,79.435004728
France,FRA,1998-07-01,77.266501817,79.415077872
France,FRA,1998-10-01,77.796197707,79.449272479
France,FRA,1999-01-01,78.331469882,79.524087488
France,FRA,1999-04-01,78.839406325,79.613247629
France,FRA,1999-07-01,80.000740094,79.576111373
France,FRA,1999-10-01,81.133766118,79.600240514
France,FRA,2000-01-01,81.954230298,80.229483653
France,FRA,2000-04-01,82.826415799,80.387725712
France,FRA,2000-07-01,83.472599765,80.908259738
France,FRA,2000-10-01,83.942678863,81.261184283
France,FRA,2001-01-01,84.425257705,81.599924526
France,FRA,2001-04-01,84.466184565,82.057546922
France,FRA,2001-07-01,84.902925324,82.383500224
France,FRA,2001-10-01,84.535436224,82.910450205
France,FRA,2002-01-01,85.022892184,83.383614447
France,FRA,2002-04-01,85.452027367,83.681558908
France,FRA,2002-07-01,85.775127877,84.147425451
France,FRA,2002-10-01,85.867128049,84.522997675
France,FRA,2003-01-01,86.121727226,84.715704344
France,FRA,2003-04-01,85.764282259,85.215218504
France,FRA,2003-07-01,86.65931859,85.729977179
France,FRA,2003-10-01,86.971249477,86.107220507
France,FRA,2004-01-01,87.899862886,86.386592159
France,FRA,2004-04-01,88.286894563,86.594899598
France,FRA,2004-07-01,88.622716505,86.946351441
France,FRA,2004-10-01,89.412451435,87.430060182
France,FRA,2005-01-01,89.64222165,87.850294544
France,FRA,2005-04-01,89.873714204,88.396485077
France,FRA,2005-07-01,90.557329195,88.767240104
France,FRA,2005-10-01,91.189478659,89.16365508
France,FRA,2006-01-01,91.951860804,89.472966863
France,FRA,2006-04-01,93.068396713,89.865079826
France,FRA,2006-07-01,93.160209303,90.674102357
France,FRA,2006-10-01,93.665383183,91.200022572
France,FRA,2007-01-01,94.664186158,91.628309833
France,FRA,2007-04-01,95.278617702,92.130757204
France,FRA,2007-07-01,95.549024879,92.754717337
France,FRA,2007-10-01,95.598137112,93.341231083
France,FRA,2008-01-01,96.419283406,94.053373421
France,FRA,2008-04-01,95.76111128,94.683793636
France,FRA,2008-07-01,95.53739483,94.744306329
France,FRA,2008-10-01,94.377033074,94.917490091
France,FRA,2009-01-01,92.528912482,94.695212755
France,FRA,2009-04-01,92.688237339,94.595267617
France,FRA,2009-07-01,92.842054123,94.591612017
France,FRA,2009-10-01,93.595790468,94.897192406
France,FRA,2010-01-01,93.813743052,95.294594745
France,FRA,2010-04-01,94.288562844,95.754125945
France,FRA,2010-07-01,94.907769189,96.031785582
France,FRA,2010-10-01,95.495751749,95.804399266
France,FRA,2011-01-01,96.73626194,96.27412912
France,FRA,2011-04-01,96.732476206,96.458899678
France,FRA,2011-07-01,97.070003434,96.536020047
France,FRA,2011-10-01,97.370764699,96.912670585
France,FRA,2012-01-01,97.398407382,97.124386317
France,FRA,2012-04-01,96.977321148,97.533482664
France,FRA,2012-07-01,97.193244442,97.830503722
France,FRA,2012-10-01,97.202094875,97.845560833
France,FRA,2013-01-01,97.274774158,98.309484817
France,FRA,2013-04-01,98.12859373,98.454478107
France,FRA,2013-07-01,98.109136419,98.345509107
France,FRA,2013-10-01,98.819626715,98.177156542
France,FRA,2014-01-01,98.72247658,98.55239061
France,FRA,2014-04-01,98.872047202,98.769806675
France,FRA,2014-07-01,99.468317452,98.92138819
France,FRA,2014-10-01,99.269839232,99.264722256
France,FRA,2015-01-01,99.833402099,99.53475213
France,FRA,2015-04-01,99.882582543,99.816757345
France,FRA,2015-07-01,100.149374514,100.234666426
France,FRA,2015-10-01,100.37443814,100.404730844
France,FRA,2016-01-01,100.777346028,100.543620257
France,FRA,2016-04-01,100.529090514,100.358410181
France,FRA,2016-07-01,100.651427721,100.576721429
France,FRA,2016-10-01,101.173415719,100.623536306
France,FRA,2017-01-01,101.867961593,100.825243003
France,FRA,2017-04-01,102.78141501,101.07461967
France,FRA,2017-07-01,103.542074816,101.159611138
France,FRA,2017-10-01,104.183910304,101.354961704
France,FRA,2018-01-01,104.102568169,101.774338782
France,FRA,2018-04-01,104.316308697,101.917170824
France,FRA,2018-07-01,104.831492605,102.527064773
France,FRA,2018-10-01,105.663603888,102.702044908
France,FRA,2019-01-01,106.551478018,103.021200304
France,FRA,2019-04-01,107.181564086,103.309101233
France,FRA,2019-07-01,107.213452932,103.663798853
France,FRA,2019-10-01,106.661366638,103.884276792
France,FRA,2020-01-01,101.226006735,105.283914346
France,FRA,2020-04-01,88.758491364,108.951634653
France,FRA,2020-07-01,102.632407133,105.668358816
France,FRA,2020-10-01,102.521734081,106.60849431
France,FRA,2021-01-01,102.911357792,107.165317871
France,FRA,2021-04-01,104.229236802,107.655436937
France,FRA,2021-07-01,107.178801523,108.019923418
France,FRA,2021-10-01,107.800855695,108.537832239
France,FRA,2022-01-01,107.661414472,109.712306417
France,FRA,2022-04-01,108.137530281,110.249226761
France,FRA,2022-07-01,108.656414659,111.937668926
France,FRA,2022-10-01,108.725188837,113.380960556
France,FRA,2023-01-01,108.788403783,115.47163691
France,FRA,2023-04-01,109.530288392,116.911804147
France,FRA,2023-07-01,109.609174915,117.786078485
France,FRA,2023-10-01,110.104441084,118.779428431
France,FRA,2024-01-01,110.378923895,119.367456231
France,FRA,2024-04-01,110.598121338,119.707078925
France,FRA,2024-07-01,110.998812354,120.665154309
G20,G20,1998-01-01,54.750655565,71.262103954
G20,G20,1998-04-01,54.95877375,71.366000183
G20,G20,1998-07-01,55.314750726,71.57627227
G20,G20,1998-10-01,55.780216123,71.778300715
G20,G20,1999-01-01,56.320017248,72.028662014
G20,G20,1999-04-01,56.841835105,72.306362981
G20,G20,1999-07-01,57.52017454,72.551401139
G20,G20,1999-10-01,58.299198376,72.932200556
G20,G20,2000-01-01,59.061226,73.484309165
G20,G20,2000-04-01,59.795744783,73.925549883
G20,G20,2000-07-01,60.272801188,74.361686843
G20,G20,2000-10-01,60.718607609,74.772964861
G20,G20,2001-01-01,61.003664627,75.292332948
G20,G20,2001-04-01,61.264586102,75.85234807
G20,G20,2001-07-01,61.389156437,76.203723509
G20,G20,2001-10-01,61.613478126,76.557480265
G20,G20,2002-01-01,62.115364139,76.947381522
G20,G20,2002-04-01,62.716874528,77.371414043
G20,G20,2002-07-01,63.236555444,77.761496952
G20,G20,2002-10-01,63.595734537,78.230659251
G20,G20,2003-01-01,64.034011698,78.562154926
G20,G20,2003-04-01,64.525051499,78.829068324
G20,G20,2003-07-01,65.413935624,79.259426784
G20,G20,2003-10-01,66.311995666,79.720416177
G20,G20,2004-01-01,66.95186763,80.322237562
G20,G20,2004-04-01,67.721247945,80.967024485
G20,G20,2004-07-01,68.424688249,81.39909484
G20,G20,2004-10-01,69.121232214,81.95472445
G20,G20,2005-01-01,69.930393357,82.360195058
G20,G20,2005-04-01,70.70829136,82.96488944
G20,G20,2005-07-01,71.539556855,83.787282437
G20,G20,2005-10-01,72.430226231,84.711311119
G20,G20,2006-01-01,73.467307356,85.702034526
G20,G20,2006-04-01,74.293129544,86.688733442
G20,G20,2006-07-01,75.098640515,87.428375791
G20,G20,2006-10-01,76.15770115,87.712243212
G20,G20,2007-01-01,77.220056521,88.370700307
G20,G20,2007-04-01,78.226282191,88.967824729
G20,G20,2007-07-01,79.00488008,89.608569647
G20,G20,2007-10-01,80.115288102,90.222910359
G20,G20,2008-01-01,80.746393537,90.920142297
G20,G20,2008-04-01,81.183717586,91.934982027
G20,G20,2008-07-01,81.043803249,92.98638497
G20,G20,2008-10-01,79.961178191,93.129823995
G20,G20,2009-01-01,78.719794158,92.958298077
G20,G20,2009-04-01,79.533458584,93.01961573
G20,G20,2009-07-01,80.479611834,93.2905294
G20,G20,2009-10-01,81.618660708,93.488893492
G20,G20,2010-01-01,82.622001067,93.815825891
G20,G20,2010-04-01,83.829430922,94.224680329
G20,G20,2010-07-01,84.899601465,94.469731272
G20,G20,2010-10-01,85.835882722,95.168646185
G20,G20,2011-01-01,86.614590446,95.802290223
G20,G20,2011-04-01,87.364782042,96.449793369
G20,G20,2011-07-01,88.078083412,97.004714642
G20,G20,2011-10-01,88.857125679,97.145598427
G20,G20,2012-01-01,89.475228942,97.909748158
G20,G20,2012-04-01,90.02196438,98.273453402
G20,G20,2012-07-01,90.675639863,98.825167127
G20,G20,2012-10-01,91.142685199,99.375815765
G20,G20,2013-01-01,91.972260775,99.856720409
G20,G20,2013-04-01,92.866608796,100.002037943
G20,G20,2013-07-01,93.867243498,100.30108824
G20,G20,2013-10-01,94.68587807,100.595627815
G20,G20,2014-01-01,95.344609627,100.723096368
G20,G20,2014-04-01,96.127556945,100.856220656
G20,G20,2014-07-01,97.06866966,100.824099684
G20,G20,2014-10-01,97.864519732,100.364053346
G20,G20,2015-01-01,98.82720168,99.840698459
G20,G20,2015-04-01,99.63171795,100.025529602
G20,G20,2015-07-01,100.429401351,100.082668947
G20,G20,2015-10-01,101.092717002,100.024719685
G20,G20,2016-01-01,101.969283207,100.105861757
G20,G20,2016-04-01,102.727069248,100.885922803
G20,G20,2016-07-01,103.528528749,101.142344449
G20,G20,2016-10-01,104.62784957,101.587184472
G20,G20,2017-01-01,105.569228505,101.961787765
G20,G20,2017-04-01,106.665563749,102.053146092
G20,G20,2017-07-01,107.768171836,102.544984353
G20,G20,2017-10-01,108.903514603,103.216898918
G20,G20,2018-01-01,109.982776206,103.977787406
G20,G20,2018-04-01,110.802940586,104.887862864
G20,G20,2018-07-01,111.569447068,105.58484124
G20,G20,2018-10-01,112.234554179,106.339361688
G20,G20,2019-01-01,113.11387058,107.008744516
G20,G20,2019-04-01,114.248682022,107.92039557
G20,G20,2019-07-01,114.90961444,108.649913062
G20,G20,2019-10-01,115.268156769,109.380685889
G20,G20,2020-01-01,111.458055049,110.234447735
G20,G20,2020-04-01,104.879189195,109.73882902
G20,G20,2020-07-01,113.041272403,111.115819544
G20,G20,2020-10-01,115.157804341,112.019611557
G20,G20,2021-01-01,116.165178327,113.494646289
G20,G20,2021-04-01,118.130777196,114.963894827
G20,G20,2021-07-01,119.115921066,116.742951999
G20,G20,2021-10-01,120.920598126,113.739675856
G20,G20,2022-01-01,121.308446744,116.211317939
G20,G20,2022-04-01,121.25348142,119.668774414
G20,G20,2022-07-01,123.066595174,120.344296799
G20,G20,2022-10-01,123.693197594,121.579741604
G20,G20,2023-01-01,124.874687763,122.844881194
G20,G20,2023-04-01,125.839323508,123.731193303
G20,G20,2023-07-01,126.875372832,124.877081856
G20,G20,2023-10-01,127.797550051,125.622558036
G20,G20,2024-01-01,128.831568394,NA
G20,G20,2024-04-01,129.733389373,NA
G7,G7,1962-01-01,21.625161944,15.704635637
G7,G7,1962-04-01,21.849474848,15.741831825
G7,G7,1962-07-01,22.132668616,15.780934628
G7,G7,1962-10-01,22.26350239,15.817842356
G7,G7,1963-01-01,22.300291951,15.884260065
G7,G7,1963-04-01,22.845462494,15.922676167
G7,G7,1963-07-01,23.360827858,15.951806423
G7,G7,1963-10-01,23.634162545,16.079332331
G7,G7,1964-01-01,24.091035044,16.129477447
G7,G7,1964-04-01,24.35896135,16.176281106
G7,G7,1964-07-01,24.64998316,16.251364274
G7,G7,1964-10-01,24.813690117,16.331449956
G7,G7,1965-01-01,25.227136066,16.423827951
G7,G7,1965-04-01,25.561769263,16.49731484
G7,G7,1965-07-01,26.001232045,16.568486451
G7,G7,1965-10-01,26.447905668,16.684076795
G7,G7,1966-01-01,26.955746968,16.79431697
G7,G7,1966-04-01,27.221561256,16.932771623
G7,G7,1966-07-01,27.497749955,17.102042028
G7,G7,1966-10-01,27.635735281,17.245180637
G7,G7,1967-01-01,27.925889543,17.31334645
G7,G7,1967-04-01,28.137783089,17.404571847
G7,G7,1967-07-01,28.531550195,17.56326438
G7,G7,1967-10-01,28.82874957,17.751375505
G7,G7,1968-01-01,29.402636358,17.940194947
G7,G7,1968-04-01,29.681023838,18.139934894
G7,G7,1968-07-01,30.316564566,18.314161018
G7,G7,1968-10-01,30.752242927,18.57591767
G7,G7,1969-01-01,31.160534731,18.772234409
G7,G7,1969-04-01,31.500286469,19.007519634
G7,G7,1969-07-01,31.838325128,19.275098772
G7,G7,1969-10-01,31.994445679,19.529504082
G7,G7,1970-01-01,32.23008234,19.81327723
G7,G7,1970-04-01,32.583172259,20.094614052
G7,G7,1970-07-01,33.047281236,20.270588175
G7,G7,1970-10-01,32.983166703,20.539403062
G7,G7,1971-01-01,33.303084411,20.865840003
G7,G7,1971-04-01,33.698337554,21.135391715
G7,G7,1971-07-01,34.12572266,21.353046387
G7,G7,1971-10-01,34.267506182,21.538137974
G7,G7,1972-01-01,34.776425673,21.864358414
G7,G7,1972-04-01,35.419847343,22.007395616
G7,G7,1972-07-01,35.858440307,22.222094448
G7,G7,1972-10-01,36.470267151,22.517261172
G7,G7,1973-01-01,37.386797383,22.783471606
G7,G7,1973-04-01,37.790531894,23.117958321
G7,G7,1973-07-01,37.831795014,23.583583192
G7,G7,1973-10-01,38.199965972,24.066850475
G7,G7,1974-01-01,37.878104411,24.533083088
G7,G7,1974-04-01,38.060674391,25.130073856
G7,G7,1974-07-01,38.029442524,25.864996054
G7,G7,1974-10-01,37.704630493,26.620110154
G7,G7,1975-01-01,37.410197716,27.22078757
G7,G7,1975-04-01,37.601732359,27.631507064
G7,G7,1975-07-01,38.073671029,28.111985061
