reference_area,ref_area,series,decade,var,value
France,FRA,contr_unit_profit,1990-99,sd,0.6432460800574795
France,FRA,contr_unit_profit,2000-09,mean,0.6416571044514641
France,FRA,contr_unit_profit,2000-09,sd,0.8651336114656168
France,FRA,contr_unit_profit,2010-19,mean,0.19737322189047202
France,FRA,contr_unit_profit,2010-19,sd,0.6140618011041511
France,FRA,contr_unit_profit,2020-,mean,1.5279088848433708
France,FRA,contr_unit_profit,2020-,sd,1.7547148273854702
France,FRA,contr_unit_tax,1980-89,mean,0.8789317898853136
France,FRA,contr_unit_tax,1980-89,sd,0.5549204421483962
France,FRA,contr_unit_tax,1990-99,mean,0.3168995880295452
France,FRA,contr_unit_tax,1990-99,sd,0.33574077962820387
France,FRA,contr_unit_tax,2000-09,mean,0.11773761025967613
France,FRA,contr_unit_tax,2000-09,sd,0.2983519718017101
France,FRA,contr_unit_tax,2010-19,mean,0.3422354776381484
France,FRA,contr_unit_tax,2010-19,sd,0.4337574937724161
France,FRA,contr_unit_tax,2020-,mean,0.11178669904657212
France,FRA,contr_unit_tax,2020-,sd,1.1809399160503737
France,FRA,gdp,1980-89,mean,179667.91749999998
France,FRA,gdp,1980-89,sd,42845.15604648482
France,FRA,gdp,1990-99,mean,301199.4
France,FRA,gdp,1990-99,sd,27803.226103347184
France,FRA,gdp,2000-09,mean,434303.09249999997
France,FRA,gdp,2000-09,sd,44704.31791047956
France,FRA,gdp,2010-19,mean,548326.48
France,FRA,gdp,2010-19,sd,33107.22530608379
France,FRA,gdp,2020-,mean,653135.4277777778
France,FRA,gdp,2020-,sd,55091.78188119942
France,FRA,inflation_cpi,1980-89,mean,6.707244697983519
France,FRA,inflation_cpi,1980-89,sd,4.029239258467615
France,FRA,inflation_cpi,1990-99,mean,1.8709793741304035
France,FRA,inflation_cpi,1990-99,sd,0.9122759806101383
France,FRA,inflation_cpi,2000-09,mean,1.7289975370805097
France,FRA,inflation_cpi,2000-09,sd,0.746989688683715
France,FRA,inflation_cpi,2010-19,mean,1.1181677190388446
France,FRA,inflation_cpi,2010-19,sd,0.7365583309691919
France,FRA,inflation_cpi,2020-,mean,2.995201415346728
France,FRA,inflation_cpi,2020-,sd,2.120578505311373
France,FRA,inflation_def,1980-89,mean,6.645397408124611
France,FRA,inflation_def,1980-89,sd,3.5767924110095715
France,FRA,inflation_def,1990-99,mean,1.415762043028576
France,FRA,inflation_def,1990-99,sd,0.793058404992549
France,FRA,inflation_def,2000-09,mean,1.7566101968664218
France,FRA,inflation_def,2000-09,sd,0.682006590630168
France,FRA,inflation_def,2010-19,mean,0.8907119861460983
France,FRA,inflation_def,2010-19,sd,0.3614245275395964
France,FRA,inflation_def,2020-,mean,3.153623692355604
France,FRA,inflation_def,2020-,sd,1.7946755781289445
France,FRA,lab_comp,1980-89,mean,95417.3575
France,FRA,lab_comp,1980-89,sd,19603.893415900668
France,FRA,lab_comp,1990-99,mean,153571.7425
France,FRA,lab_comp,1990-99,sd,13580.261700300927
France,FRA,lab_comp,2000-09,mean,221758.7875
France,FRA,lab_comp,2000-09,sd,22287.915796074714
France,FRA,lab_comp,2010-19,mean,285148.9525
France,FRA,lab_comp,2010-19,sd,17008.838877025348
France,FRA,lab_comp,2020-,mean,336245.27777777775
France,FRA,lab_comp,2020-,sd,28168.364463213307
France,FRA,labor_share,1980-89,mean,0.5352645514439072
France,FRA,labor_share,1980-89,sd,0.019056667834978298
France,FRA,labor_share,1990-99,mean,0.5100461535231431
France,FRA,labor_share,1990-99,sd,0.004007138856074859
France,FRA,labor_share,2000-09,mean,0.510752880959011
France,FRA,labor_share,2000-09,sd,0.005605532587450013
France,FRA,labor_share,2010-19,mean,0.5200664079051479
France,FRA,labor_share,2010-19,sd,0.0044380148409472655
France,FRA,labor_share,2020-,mean,0.5148512047450371
France,FRA,labor_share,2020-,sd,0.003020094056908179
France,FRA,pc_lab_comp,1980-89,mean,8.142134600381892
France,FRA,pc_lab_comp,1980-89,sd,3.6501538881535738
France,FRA,pc_lab_comp,1990-99,mean,3.6207754565373156
France,FRA,pc_lab_comp,1990-99,sd,1.4634622399050996
France,FRA,pc_lab_comp,2000-09,mean,3.5724568214504075
France,FRA,pc_lab_comp,2000-09,sd,1.3687943728172003
France,FRA,pc_lab_comp,2010-19,mean,2.1344773933048478
France,FRA,pc_lab_comp,2010-19,sd,0.7291235576088914
France,FRA,pc_lab_comp,2020-,mean,4.064119864696592
France,FRA,pc_lab_comp,2020-,sd,5.5211547543395465
France,FRA,pc_profits,1980-89,mean,10.964254688871607
France,FRA,pc_profits,1980-89,sd,3.235582795551865
France,FRA,pc_profits,1990-99,mean,3.0392732665196798
France,FRA,pc_profits,1990-99,sd,2.4730106881364686
France,FRA,pc_profits,2000-09,mean,3.4181083485577934
France,FRA,pc_profits,2000-09,sd,4.076984835982403
France,FRA,pc_profits,2010-19,mean,1.9840952378953431
France,FRA,pc_profits,2010-19,sd,2.1674624011036756
France,FRA,pc_profits,2020-,mean,5.08128119583847
France,FRA,pc_profits,2020-,sd,6.875355365843384
France,FRA,pc_rgdp,1980-89,mean,2.4828584587685874
France,FRA,pc_rgdp,1980-89,sd,1.350601766229816
France,FRA,pc_rgdp,1990-99,mean,2.0535110238459655
France,FRA,pc_rgdp,1990-99,sd,1.2890445897744267
France,FRA,pc_rgdp,2000-09,mean,1.5807516015140541
France,FRA,pc_rgdp,2000-09,sd,1.93899099349107
France,FRA,pc_rgdp,2010-19,mean,1.4159253410009478
France,FRA,pc_rgdp,2010-19,sd,0.8635600116558697
France,FRA,pc_rgdp,2020-,mean,0.8806740206213219
France,FRA,pc_rgdp,2020-,sd,6.59202492571476
France,FRA,pc_taxes,1980-89,mean,9.446010939183495
France,FRA,pc_taxes,1980-89,sd,4.150963256328427
France,FRA,pc_taxes,1990-99,mean,4.44234291722967
France,FRA,pc_taxes,1990-99,sd,2.6174102311692855
France,FRA,pc_taxes,2000-09,mean,2.47757018655455
France,FRA,pc_taxes,2000-09,sd,3.0060084586499976
France,FRA,pc_taxes,2010-19,mean,3.890617967716699
France,FRA,pc_taxes,2010-19,sd,3.4579958735955985
France,FRA,pc_taxes,2020-,mean,1.632842270328234
France,FRA,pc_taxes,2020-,sd,12.720049598054482
France,FRA,profits,1980-89,mean,61150.20250000001
France,FRA,profits,1980-89,sd,17812.84247373496
France,FRA,profits,1990-99,mean,106985.9775
France,FRA,profits,1990-99,sd,8778.155825231452
France,FRA,profits,2000-09,mean,155075.8575
France,FRA,profits,2000-09,sd,17163.11987780608
France,FRA,profits,2010-19,mean,189310.0825
France,FRA,profits,2010-19,sd,8882.681653612804
France,FRA,profits,2020-,mean,228931.20555555556
France,FRA,profits,2020-,sd,20772.462965425344
France,FRA,rgdp_index,1980-89,mean,57.026637161775
France,FRA,rgdp_index,1980-89,sd,4.006424838063233
France,FRA,rgdp_index,1990-99,mean,71.68544058485
France,FRA,rgdp_index,1990-99,sd,4.133533427094461
France,FRA,rgdp_index,2000-09,mean,89.508244588125
France,FRA,rgdp_index,2000-09,sd,4.402110911094514
France,FRA,rgdp_index,2010-19,mean,100.15298716205
France,FRA,rgdp_index,2010-19,sd,3.6870552659030507
France,FRA,rgdp_index,2020-,mean,106.08048848783334
France,FRA,rgdp_index,2020-,sd,5.274421833102521
France,FRA,taxes,1980-89,mean,23100.364999999998
France,FRA,taxes,1980-89,sd,5578.365484875131
France,FRA,taxes,1990-99,mean,40641.674999999996
France,FRA,taxes,1990-99,sd,5663.481011042229
France,FRA,taxes,2000-09,mean,57468.4475
France,FRA,taxes,2000-09,sd,5631.5256180872575
France,FRA,taxes,2010-19,mean,73867.4375
France,FRA,taxes,2010-19,sd,7864.616130416927
France,FRA,taxes,2020-,mean,87958.95
France,FRA,taxes,2020-,sd,8302.067591818179
Germany,DEU,contr_relative,1990-99,mean,1.7084985231314684
Germany,DEU,contr_relative,1990-99,sd,4.848672509251215
Germany,DEU,contr_relative,2000-09,mean,-1.776160735560884
Germany,DEU,contr_relative,2000-09,sd,7.152523574953397
Germany,DEU,contr_relative,2010-19,mean,-1.2480013371714378
Germany,DEU,contr_relative,2010-19,sd,14.016029053959993
Germany,DEU,contr_relative,2020-,mean,1.6312891332318318
Germany,DEU,contr_relative,2020-,sd,3.2947291976073045
Germany,DEU,contr_total,1990-99,mean,1.9803237904313435
Germany,DEU,contr_total,1990-99,sd,1.967929666273675
Germany,DEU,contr_total,2000-09,mean,1.1672133597954497
Germany,DEU,contr_total,2000-09,sd,1.0007190804132782
Germany,DEU,contr_total,2010-19,mean,1.5908038894363552
Germany,DEU,contr_total,2010-19,sd,0.638532654424671
Germany,DEU,contr_total,2020-,mean,4.55213678400871
Germany,DEU,contr_total,2020-,sd,2.0325733001607755
Germany,DEU,contr_unit_labor_cost,1990-99,mean,0.8405273251364599
Germany,DEU,contr_unit_labor_cost,1990-99,sd,1.514563356829893
Germany,DEU,contr_unit_labor_cost,2000-09,mean,0.4510464922677949
Germany,DEU,contr_unit_labor_cost,2000-09,sd,1.3276663946972784
Germany,DEU,contr_unit_labor_cost,2010-19,mean,1.0722519276039755
Germany,DEU,contr_unit_labor_cost,2010-19,sd,0.8124382764485659
Germany,DEU,contr_unit_labor_cost,2020-,mean,2.244838930790869
Germany,DEU,contr_unit_labor_cost,2020-,sd,1.830791370734607
Germany,DEU,contr_unit_profit,1990-99,mean,0.7786007769203968
Germany,DEU,contr_unit_profit,1990-99,sd,0.9116511756378057
Germany,DEU,contr_unit_profit,2000-09,mean,0.528837278406728
Germany,DEU,contr_unit_profit,2000-09,sd,1.3580621873351764
Germany,DEU,contr_unit_profit,2010-19,mean,0.36576516963434463
Germany,DEU,contr_unit_profit,2010-19,sd,0.7841003114181198
Germany,DEU,contr_unit_profit,2020-,mean,2.065640237339492
Germany,DEU,contr_unit_profit,2020-,sd,1.4429223180252855
Germany,DEU,contr_unit_tax,1990-99,mean,0.36119568837448696
Germany,DEU,contr_unit_tax,1990-99,sd,0.5104907482870183
Germany,DEU,contr_unit_tax,2000-09,mean,0.18732958912092712
Germany,DEU,contr_unit_tax,2000-09,sd,0.3355075537765382
Germany,DEU,contr_unit_tax,2010-19,mean,0.15278679219803495
Germany,DEU,contr_unit_tax,2010-19,sd,0.2501083867390417
Germany,DEU,contr_unit_tax,2020-,mean,0.24165761587834966
Germany,DEU,contr_unit_tax,2020-,sd,1.4885235708166749
Germany,DEU,gdp,1990-99,mean,464426.1111111111
Germany,DEU,gdp,1990-99,sd,37338.88842233889
Germany,DEU,gdp,2000-09,mean,577975.025
Germany,DEU,gdp,2000-09,sd,36247.19082695254
Germany,DEU,gdp,2010-19,mean,750242.25
Germany,DEU,gdp,2010-19,sd,73728.52770415992
Germany,DEU,gdp,2020-,mean,945588.5294117647
Germany,DEU,gdp,2020-,sd,76466.72351594976
Germany,DEU,inflation_cpi,1990-99,mean,2.3548260312287175
Germany,DEU,inflation_cpi,1990-99,sd,1.61712533538816
Germany,DEU,inflation_cpi,2000-09,mean,1.5915499460992684
Germany,DEU,inflation_cpi,2000-09,sd,0.7167807942433606
Germany,DEU,inflation_cpi,2010-19,mean,1.3291748133294234
Germany,DEU,inflation_cpi,2010-19,sd,0.5874755722629184
Germany,DEU,inflation_cpi,2020-,mean,3.837020212045518
Germany,DEU,inflation_cpi,2020-,sd,2.922177011837367
Germany,DEU,inflation_def,1990-99,mean,1.8468799305306431
Germany,DEU,inflation_def,1990-99,sd,1.7972884610696354
Germany,DEU,inflation_def,2000-09,mean,1.0826084380188832
Germany,DEU,inflation_def,2000-09,sd,0.7228784415582555
Germany,DEU,inflation_def,2010-19,mean,1.5536063111933078
Germany,DEU,inflation_def,2010-19,sd,0.4429054754978169
Germany,DEU,inflation_def,2020-,mean,4.138691973439876
Germany,DEU,inflation_def,2020-,sd,2.1856071267191526
Germany,DEU,lab_comp,1990-99,mean,249872.25
Germany,DEU,lab_comp,1990-99,sd,17108.33214109429
Germany,DEU,lab_comp,2000-09,mean,297936.775
Germany,DEU,lab_comp,2000-09,sd,12133.977009879409
Germany,DEU,lab_comp,2010-19,mean,395541.2
Germany,DEU,lab_comp,2010-19,sd,46595.27696501174
Germany,DEU,lab_comp,2020-,mean,517882.1666666667
Germany,DEU,lab_comp,2020-,sd,38886.87245036027
Germany,DEU,labor_share,1990-99,mean,0.5385659332165127
Germany,DEU,labor_share,1990-99,sd,0.009118191945855048
Germany,DEU,labor_share,2000-09,mean,0.5162955929480691
Germany,DEU,labor_share,2000-09,sd,0.015931350652224535
Germany,DEU,labor_share,2010-19,mean,0.526269087186538
Germany,DEU,labor_share,2010-19,sd,0.010990475142014414
Germany,DEU,labor_share,2020-,mean,0.5442822519295878
Germany,DEU,labor_share,2020-,sd,0.010008452810147124
Germany,DEU,pc_lab_comp,1990-99,mean,3.0031197431684205
Germany,DEU,pc_lab_comp,1990-99,sd,2.502536080974308
Germany,DEU,pc_lab_comp,2000-09,mean,1.6137596113015131
Germany,DEU,pc_lab_comp,2000-09,sd,1.5136333924665917
Germany,DEU,pc_lab_comp,2010-19,mean,4.035479202532768
Germany,DEU,pc_lab_comp,2010-19,sd,0.6825608380894121
Germany,DEU,pc_lab_comp,2020-,mean,4.26615883743177
Germany,DEU,pc_lab_comp,2020-,sd,3.2123101219940557
Germany,DEU,pc_profits,1990-99,mean,3.5415554010972494
Germany,DEU,pc_profits,1990-99,sd,2.8232912216982986
Germany,DEU,pc_profits,2000-09,mean,2.1257378245373917
Germany,DEU,pc_profits,2000-09,sd,5.2251305685476845
Germany,DEU,pc_profits,2010-19,mean,2.9364850996485132
Germany,DEU,pc_profits,2010-19,sd,3.027444540803258
Germany,DEU,pc_profits,2020-,mean,5.260551733726705
Germany,DEU,pc_profits,2020-,sd,6.624092494020637
Germany,DEU,pc_rgdp,1990-99,mean,1.466513375547813
Germany,DEU,pc_rgdp,1990-99,sd,1.2289289487046415
Germany,DEU,pc_rgdp,2000-09,mean,0.8102088008682257
Germany,DEU,pc_rgdp,2000-09,sd,2.7176902774866436
Germany,DEU,pc_rgdp,2010-19,mean,1.997797749516724
Germany,DEU,pc_rgdp,2010-19,sd,1.3923005533054766
Germany,DEU,pc_rgdp,2020-,mean,0.14433189972461327
Germany,DEU,pc_rgdp,2020-,sd,4.132761445948156
Germany,DEU,pc_taxes,1990-99,mean,5.659699922507819
Germany,DEU,pc_taxes,1990-99,sd,5.835199432453067
Germany,DEU,pc_taxes,2000-09,mean,2.703766790237108
Germany,DEU,pc_taxes,2000-09,sd,4.218627992142908
Germany,DEU,pc_taxes,2010-19,mean,3.5142846386288458
Germany,DEU,pc_taxes,2010-19,sd,2.9985708465479326
Germany,DEU,pc_taxes,2020-,mean,2.6369131330483473
Germany,DEU,pc_taxes,2020-,sd,18.804474789083176
Germany,DEU,profits,1990-99,mean,177304.05555555556
Germany,DEU,profits,1990-99,sd,16818.4364381888
Germany,DEU,profits,2000-09,mean,233313.525
Germany,DEU,profits,2000-09,sd,23306.7258213628
Germany,DEU,profits,2010-19,mean,293569.325
Germany,DEU,profits,2010-19,sd,21229.443109460517
Germany,DEU,profits,2020-,mean,366894.77777777775
Germany,DEU,profits,2020-,sd,35206.65453568076
Germany,DEU,rgdp_index,1990-99,mean,76.56417082366667
Germany,DEU,rgdp_index,1990-99,sd,3.0358591204077636
Germany,DEU,rgdp_index,2000-09,mean,87.759685271375
Germany,DEU,rgdp_index,2000-09,sd,3.212870249230616
Germany,DEU,rgdp_index,2010-19,mean,99.91485360895
Germany,DEU,rgdp_index,2010-19,sd,5.087540614743208
Germany,DEU,rgdp_index,2020-,mean,106.39673404816666
Germany,DEU,rgdp_index,2020-,sd,2.9379984292169308
Germany,DEU,taxes,1990-99,mean,39270.38888888889
Germany,DEU,taxes,1990-99,sd,4843.156168555363
Germany,DEU,taxes,2000-09,mean,55276.225
Germany,DEU,taxes,2000-09,sd,5158.775160171756
Germany,DEU,taxes,2010-19,mean,75778.925
Germany,DEU,taxes,2010-19,sd,7474.214190365535
Germany,DEU,taxes,2020-,mean,82711.11111111111
Germany,DEU,taxes,2020-,sd,10726.381808084703
Greece,GRC,contr_relative,1990-99,mean,3.1131054693910194
Greece,GRC,contr_relative,1990-99,sd,8.584993829732937
Greece,GRC,contr_relative,2000-09,mean,9.091387317277496
Greece,GRC,contr_relative,2000-09,sd,79.46160491957491
Greece,GRC,contr_relative,2010-19,mean,1.3126806676294016
Greece,GRC,contr_relative,2010-19,sd,8.106377929990684
Greece,GRC,contr_relative,2020-,mean,2.4030844341406667
Greece,GRC,contr_relative,2020-,sd,10.3173426406106
Greece,GRC,contr_total,1990-99,mean,5.831377877485844
Greece,GRC,contr_total,1990-99,sd,1.5122674422971762
Greece,GRC,contr_total,2000-09,mean,3.2271440136553853
Greece,GRC,contr_total,2000-09,sd,1.1541938355191328
Greece,GRC,contr_total,2010-19,mean,0.17915669579021562
Greece,GRC,contr_total,2010-19,sd,1.9929508698560991
Greece,GRC,contr_total,2020-,mean,3.994049465503783
Greece,GRC,contr_total,2020-,sd,3.1978060493734426
Greece,GRC,contr_unit_labor_cost,1990-99,mean,2.003424143059572
Greece,GRC,contr_unit_labor_cost,1990-99,sd,0.48074182488669376
Greece,GRC,contr_unit_labor_cost,2000-09,mean,1.6321551441412248
Greece,GRC,contr_unit_labor_cost,2000-09,sd,1.2091635593228003
Greece,GRC,contr_unit_labor_cost,2010-19,mean,0.17712403091896237
Greece,GRC,contr_unit_labor_cost,2010-19,sd,1.173091797439457
Greece,GRC,contr_unit_labor_cost,2020-,mean,0.6880563124017021
Greece,GRC,contr_unit_labor_cost,2020-,sd,1.5192403064048476
Greece,GRC,contr_unit_profit,1990-99,mean,2.8470448176109158
Greece,GRC,contr_unit_profit,1990-99,sd,1.4613421144320937
Greece,GRC,contr_unit_profit,2000-09,mean,1.281934951833762
Greece,GRC,contr_unit_profit,2000-09,sd,1.3577175689961147
Greece,GRC,contr_unit_profit,2010-19,mean,-0.5562771816617927
Greece,GRC,contr_unit_profit,2010-19,sd,1.5018385613213605
Greece,GRC,contr_unit_profit,2020-,mean,2.396768521951704
Greece,GRC,contr_unit_profit,2020-,sd,2.253451522224702
Greece,GRC,contr_unit_tax,1990-99,mean,0.9809089168153562
Greece,GRC,contr_unit_tax,1990-99,sd,0.5303255579081075
Greece,GRC,contr_unit_tax,2000-09,mean,0.31305391768039864
Greece,GRC,contr_unit_tax,2000-09,sd,0.7980712977613427
Greece,GRC,contr_unit_tax,2010-19,mean,0.5583098465330457
Greece,GRC,contr_unit_tax,2010-19,sd,1.0137351607930987
Greece,GRC,contr_unit_tax,2020-,mean,0.9092246311503769
Greece,GRC,contr_unit_tax,2020-,sd,2.98761232874488
Greece,GRC,gdp,1990-99,mean,28467.13
Greece,GRC,gdp,1990-99,sd,3849.534783663031
Greece,GRC,gdp,2000-09,mean,49020.9075
Greece,GRC,gdp,2000-09,sd,8758.206340704277
Greece,GRC,gdp,2010-19,mean,46618.9175
Greece,GRC,gdp,2010-19,sd,3932.5657945748667
Greece,GRC,gdp,2020-,mean,49297.92222222222
Greece,GRC,gdp,2020-,sd,6101.921588132088
Greece,GRC,inflation_cpi,1990-99,mean,5.289680547804988
Greece,GRC,inflation_cpi,1990-99,sd,2.120615316041268
Greece,GRC,inflation_cpi,2000-09,mean,3.15925608635279
Greece,GRC,inflation_cpi,2000-09,sd,0.8612716107107202
Greece,GRC,inflation_cpi,2010-19,mean,0.6769153391398857
Greece,GRC,inflation_cpi,2010-19,sd,2.0892815470199433
Greece,GRC,inflation_cpi,2020-,mean,3.233466511951595
Greece,GRC,inflation_cpi,2020-,sd,4.244944678523018
Greece,GRC,inflation_def,1990-99,mean,5.771726925628426
Greece,GRC,inflation_def,1990-99,sd,1.5456674400009607
Greece,GRC,inflation_def,2000-09,mean,3.1027303070856234
Greece,GRC,inflation_def,2000-09,sd,1.1213225107381612
Greece,GRC,inflation_def,2010-19,mean,0.041615816440697145
Greece,GRC,inflation_def,2010-19,sd,1.9579014281864555
Greece,GRC,inflation_def,2020-,mean,3.24093721701919
Greece,GRC,inflation_def,2020-,sd,3.3074963007915654
Greece,GRC,lab_comp,1990-99,mean,8390.82
Greece,GRC,lab_comp,1990-99,sd,1291.2533395687183
Greece,GRC,lab_comp,2000-09,mean,16387.247499999998
Greece,GRC,lab_comp,2000-09,sd,3544.61652064862
Greece,GRC,lab_comp,2010-19,mean,16753.6675
